Estimulo;C2;C4
2;849885.995093,37519461.80201,28.331637,40.907076,849886.300742,37519557.319858,28.3317,40.907183;844136.127153,37542838.849897,28.329752,40.910157,844136.52837,37542859.598456,28.329766,40.910181
1;849886.439474,37519564.122075,28.331701,40.907188,849886.592394,37519587.640557,28.331714,40.907213;844136.60729,37542864.101437,28.329767,40.910184,844136.731678,37542870.972947,28.32977,40.910191
1;849887.472996,37519638.048465,28.331724,40.907245,849905.864356,37519790.003634,28.331722,40.907336;844137.113888,37542881.26977,28.329774,40.910199,844140.65371,37542917.119805,28.329775,40.91022
0;849916.842995,37519913.670909,28.331743,40.907437,849916.842995,37519913.670909,28.331743,40.907437;844142.575197,37542946.124417,28.329782,40.910244,844142.575197,37542946.124417,28.329782,40.910244
1;849917.349628,37519919.473996,28.331748,40.907445,849922.506033,37520112.07412,28.331796,40.907579;844142.806212,37542949.375586,28.329783,40.910247,844143.110136,37542980.023061,28.329798,40.910274
1;849922.658523,37520131.860261,28.331808,40.907599,849923.453075,37520190.693521,28.331836,40.907655;844143.608413,37542984.962738,28.329801,40.910279,844144.104547,37542997.509596,28.329808,40.910292
2;849923.904075,37520225.857436,28.331847,40.907682,849924.259365,37520246.791925,28.331857,40.907702;844144.299651,37543006.902099,28.329811,40.910299,844144.540499,37543012.89219,28.329814,40.910305
0;849924.554485,37520278.240129,28.331866,40.907726,849924.554485,37520278.240129,28.331866,40.907726;844144.82399,37543024.73562,28.329817,40.910313,844144.82399,37543024.73562,28.329817,40.910313
1;849925.321534,37520305.108081,28.331879,40.907755,849929.618581,37520701.270724,28.332043,40.908102;844144.961254,37543029.808659,28.329821,40.910319,844146.443652,37543105.118201,28.329864,40.910396
1;849930.231592,37520718.547377,28.332052,40.908122,849930.402042,37520785.741315,28.332094,40.908192;844146.718846,37543109.929659,28.329866,40.910401,844146.829287,37543127.357309,28.329877,40.910419
1;849930.97581,37520812.750386,28.332101,40.908212,849943.042127,37521117.750909,28.332196,40.90845;844147.000068,37543132.832311,28.329879,40.910423,844148.781928,37543193.372244,28.329903,40.910473
2;849943.145548,37521133.145905,28.332202,40.908463,849944.694821,37521150.761725,28.332242,40.908503;844149.004182,37543202.1776,28.329904,40.910479,844149.917964,37543206.355246,28.329913,40.910488
0;849945.891304,37521193.409353,28.332248,40.908533,849945.891304,37521193.409353,28.332248,40.908533;844150.325516,37543217.641733,28.329914,40.910496,844150.325516,37543217.641733,28.329914,40.910496
2;849947.873617,37521222.784974,28.332255,40.908557,849955.057369,37525309.105771,28.334174,40.912348;844150.447938,37543224.588455,28.329917,40.910502,844151.662392,37543944.85709,28.33039,40.911267
1;849955.233575,37525316.061902,28.334177,40.912354,849957.225866,37525619.186434,28.334385,40.912676;844151.742233,37543946.968034,28.330391,40.911269,844151.994469,37544000.621693,28.330441,40.911335
2;849958.14533,37525662.11812,28.33439,40.912701,849962.922072,37526560.675279,28.334823,40.913539;844152.493463,37544010.805362,28.330442,40.911342,844153.560016,37544170.859881,28.33055,40.911516
1;849963.365946,37526577.805394,28.334827,40.913552,849973.385712,37526685.939127,28.334886,40.913663;844153.565254,37544175.737776,28.330552,40.91152,844154.610245,37544198.813615,28.330567,40.911544
1;849973.503286,37526740.608519,28.3349,40.913703,849977.68089,37526883.832789,28.334989,40.913855;844154.658793,37544214.394371,28.330571,40.911556,844155.661832,37544242.854526,28.330593,40.911588
1;849981.436602,37526908.940987,28.334989,40.913873,849984.97665,37526939.684792,28.335012,40.913922;844157.116803,37544249.559821,28.330593,40.911593,844157.450445,37544258.88565,28.330599,40.911605
0;849996.06788,37527745.083622,28.335318,40.914604,849996.06788,37527745.083622,28.335318,40.914604;844160.059406,37544393.485038,28.330682,40.911744,844160.059406,37544393.485038,28.330682,40.911744
2;849996.214999,37527763.389492,28.335324,40.914617,850016.602089,37529661.866336,28.336273,40.916452;844160.064974,37544398.256383,28.330684,40.911748,844163.442992,37544730.114093,28.33092,40.912123
2;850019.597878,37529673.965322,28.336275,40.916463,850035.192432,37529956.349324,28.336464,40.916744;844164.184052,37544732.678139,28.330921,40.912126,844168.178773,37544794.188986,28.330976,40.912195
1;850058.179064,37530663.965271,28.336587,40.91719,850059.206232,37530695.85589,28.3366,40.917217;844170.750157,37544928.756636,28.331011,40.912285,844171.060795,37544939.395422,28.331014,40.912293
0;850063.166546,37531328.732638,28.337031,40.917886,850063.166546,37531328.732638,28.337031,40.917886;844171.758479,37545046.941896,28.33112,40.91243,844171.758479,37545046.941896,28.33112,40.91243
1;850064.288647,37531354.659524,28.337039,40.917905,850073.554442,37531715.108474,28.337114,40.918164;844172.048116,37545053.077085,28.331123,40.912435,844173.81851,37545108.059667,28.331147,40.912485
1;850073.817185,37531746.031791,28.337132,40.918195,850075.013823,37531841.024924,28.337181,40.918289;844173.853434,37545116.195056,28.331151,40.912493,844174.571394,37545138.79523,28.331163,40.912516
1;850075.560668,37531852.522302,28.337184,40.918299,850075.802694,37531881.343747,28.337192,40.91832;844174.820441,37545144.259335,28.331164,40.91252,844175.032252,37545152.279324,28.331166,40.912525
2;850076.448489,37531915.158955,28.337199,40.918342,850080.970548,37532091.055552,28.337252,40.918485;844175.456177,37545159.815855,28.331168,40.912531,844177.818089,37545200.703727,28.331179,40.912563
0;850096.910899,37538179.643794,28.34044,40.924393,850096.910899,37538179.643794,28.34044,40.924393;844181.348254,37546324.041332,28.331954,40.913791,844181.348254,37546324.041332,28.331954,40.913791
1;850097.160527,37538190.645448,28.340447,40.924406,850107.548548,37539417.357607,28.341141,40.925624;844181.402037,37546327.695258,28.331956,40.913795,844185.80206,37546555.464281,28.332123,40.914052
2;850107.655969,37539441.69453,28.341147,40.925641,850446.031541,37540391.279775,28.342616,40.927492;844186.042574,37546562.675308,28.332125,40.914057,844229.801612,37546725.574229,28.332585,40.914485
2;850761.089326,37546024.108267,28.34375,40.931239,850812.819335,37546568.133259,28.344525,40.932273;844269.216245,37547661.870261,28.332971,40.915198,844277.474797,37547770.314873,28.333153,40.915421
1;850894.995514,37547017.191231,28.344417,40.932504,850898.757182,37547125.439772,28.34442,40.932564;844293.147119,37547850.05624,28.333136,40.915464,844293.67502,37547879.309541,28.333137,40.91548
0;850914.387091,37547598.456288,28.344542,40.932918,850914.387091,37547598.456288,28.344542,40.932918;844295.499221,37547965.728175,28.33317,40.915551,844295.499221,37547965.728175,28.33317,40.915551
2;850914.609462,37547611.494401,28.344551,40.932936,850915.236895,37547710.058499,28.344602,40.933036;844295.61697,37547969.902159,28.333173,40.915556,844295.918646,37547987.67135,28.333185,40.915577
1;850915.495212,37547730.7784,28.344609,40.933053,850932.705933,37548455.10084,28.344929,40.933714;844296.015227,37547994.870102,28.333187,40.915582,844298.045967,37548131.692538,28.333267,40.91572
2;850933.735821,37548478.720595,28.344931,40.933729,850938.472948,37548617.62587,28.345003,40.933862;844298.247251,37548139.866967,28.333268,40.915726,844299.749684,37548173.507979,28.333285,40.915756
2;850943.47582,37548644.242651,28.345008,40.933884,850943.949541,37548662.271487,28.345016,40.933902;844300.974799,37548183.189629,28.333286,40.915763,844301.277718,37548191.146189,28.333288,40.91577
0;850944.419822,37548670.327847,28.34502,40.933911,850944.419822,37548670.327847,28.34502,40.933911;844302.064145,37548197.333668,28.333288,40.915774,844302.064145,37548197.333668,28.333288,40.915774
2;850944.864975,37548686.344317,28.345028,40.933927,850977.214817,37551124.021594,28.346459,40.93638;844302.150459,37548202.759479,28.333291,40.915779,844306.500222,37548644.442503,28.333639,40.916285
2;850982.625279,37551187.034581,28.346459,40.936417,850986.831111,37551661.146392,28.346735,40.936902;844307.497141,37548655.285919,28.33364,40.916292,844308.902385,37548743.121149,28.333706,40.916394
2;850988.715353,37551682.860262,28.346735,40.936915,850989.369552,37551715.253226,28.346758,40.936953;844309.721347,37548749.030933,28.333706,40.916398,844310.322792,37548756.892398,28.333711,40.916407
1;850989.45427,37551733.691271,28.346767,40.936969,850990.829129,37551758.455442,28.346775,40.936989;844310.367273,37548761.953391,28.333714,40.916412,844310.950622,37548771.107009,28.333716,40.916418
0;850993.398857,37551779.866698,28.346777,40.937003,850993.398857,37551779.866698,28.346777,40.937003;844312.854066,37548781.133123,28.333716,40.916424,844312.854066,37548781.133123,28.333716,40.916424
2;850993.678605,37551801.008627,28.346786,40.937022,850999.675446,37555058.384322,28.348458,40.940131;844313.10897,37548786.923101,28.333718,40.91643,844315.068714,37549366.615202,28.334132,40.917068
1;851003.912638,37555105.91293,28.348459,40.940161,851013.815568,37555673.412492,28.348751,40.940708;844315.274185,37549372.399434,28.334134,40.917073,844318.49359,37549484.279929,28.334203,40.917188
2;851015.248681,37555689.585371,28.348758,40.940727,851047.553173,37556128.348579,28.348703,40.94094;844318.954269,37549491.495704,28.334205,40.917195,844323.729538,37549578.849661,28.334195,40.917237
0;851178.663914,37556760.353671,28.348656,40.94132,851178.663914,37556760.353671,28.348656,40.94132;844345.56881,37549728.111266,28.334193,40.917325,844345.56881,37549728.111266,28.334193,40.917325
1;851178.817459,37556776.24744,28.348656,40.941328,851189.318596,37558539.772167,28.34957,40.943019;844345.767691,37549737.650099,28.334193,40.91733,844346.821984,37550068.949224,28.334418,40.917685
2;851189.626762,37558561.507979,28.349579,40.943038,851194.814529,37561192.837432,28.350909,40.945561;844346.917809,37550077.139538,28.33442,40.917691,844348.046013,37550541.323421,28.334745,40.918208
2;851194.856891,37561411.026529,28.350915,40.945675,851207.318076,37562930.222778,28.351564,40.946979;844348.157388,37550574.971164,28.334748,40.918228,844350.246758,37550842.801784,28.334908,40.918492
1;851236.737684,37563034.555106,28.351545,40.947046,851242.496479,37563268.351753,28.351593,40.947215;844355.728626,37550870.679178,28.334905,40.918508,844356.124731,37550915.45353,28.33492,40.918543
2;851243.043327,37563319.339683,28.351598,40.947244,851243.713507,37563350.939492,28.351612,40.947275;844356.17963,37550931.93401,28.334921,40.918552,844356.316095,37550941.340488,28.334924,40.91856
0;851245.057841,37563615.477949,28.351769,40.947546,851245.057841,37563615.477949,28.351769,40.947546;844356.562866,37550991.728854,28.334963,40.918618,844356.562866,37550991.728854,28.334963,40.918618
2;851245.136322,37563641.070552,28.351778,40.947564,851245.320499,37563704.173111,28.351794,40.947611;844356.617191,37550999.957823,28.334966,40.918624,844356.659999,37551015.619743,28.33497,40.918635
1;851245.577113,37563728.306067,28.351801,40.947629,851247.411393,37563762.561534,28.351808,40.947654;844356.821029,37551024.97886,28.334972,40.918641,844357.907545,37551034.565471,28.334973,40.918649
0;851247.795507,37563778.410729,28.351815,40.947669,851247.795507,37563778.410729,28.351815,40.947669;844358.007571,37551039.99194,28.334975,40.918653,844358.007571,37551039.99194,28.334975,40.918653
1;851261.721104,37563896.61484,28.351842,40.947773,851261.721104,37563896.61484,28.351842,40.947773;844359.320697,37551063.089346,28.334983,40.918674,844359.320697,37551063.089346,28.334983,40.918674
1;851286.868929,37564886.888678,28.352402,40.94882,851287.919852,37564897.180177,28.352406,40.948831;844362.845708,37551232.218567,28.335122,40.918886,844363.137612,37551236.584973,28.335123,40.91889
0;851301.819387,37565091.45093,28.352457,40.948991,851301.819387,37565091.45093,28.352457,40.948991;844364.974662,37551265.967447,28.33514,40.91892,844364.974662,37551265.967447,28.33514,40.91892
2;851302.077442,37565123.587637,28.352463,40.949011,851328.834699,37566294.037966,28.353115,40.950225;844365.017408,37551275.119646,28.335141,40.918926,844371.82426,37551484.411039,28.335298,40.919176
2;851332.733088,37566344.114078,28.353118,40.950255,851414.056491,37567085.875706,28.353515,40.951082;844372.764558,37551493.652789,28.3353,40.919182,844388.234888,37551621.156071,28.3354,40.919348
2;851475.574559,37567347.930394,28.353459,40.95124,851475.725878,37567368.601715,28.353466,40.951257;844399.575034,37551668.510226,28.335394,40.91938,844399.704088,37551673.8648,28.335396,40.919385
0;851481.928054,37568106.954237,28.353857,40.95196,851481.928054,37568106.954237,28.353857,40.95196;844400.809436,37551822.948545,28.33549,40.919535,844400.809436,37551822.948545,28.33549,40.919535
1;851482.65535,37568116.522293,28.353861,40.951969,851504.520745,37568814.561884,28.354138,40.952611;844401.013059,37551825.802741,28.335491,40.919538,844404.118122,37551943.552502,28.335564,40.919666
2;851505.521341,37568835.890843,28.354146,40.95263,851507.923821,37568961.227419,28.354279,40.952836;844404.246616,37551950.401379,28.335566,40.919671,844404.82416,37551974.576225,28.335599,40.919717
2;851508.251696,37568992.19775,28.354285,40.952856,851508.671468,37569008.411911,28.3543,40.952878;844405.111968,37551986.28617,28.335601,40.919724,844405.351422,37551989.975204,28.335604,40.919729
0;851509.504875,37569038.961639,28.354312,40.952904,851509.504875,37569038.961639,28.354312,40.952904;844405.638423,37551998.312689,28.335607,40.919736,844405.638423,37551998.312689,28.335607,40.919736
2;851509.97711,37569078.627264,28.35432,40.952929,851519.284445,37572782.006216,28.356124,40.956468;844405.726784,37552009.004237,28.335609,40.919743,844406.756648,37552629.442748,28.336059,40.92045
1;851521.471905,37572804.491293,28.356123,40.956483,851542.043975,37573021.608924,28.356097,40.956596;844406.948285,37552634.025757,28.33606,40.920453,844411.028103,37552672.064946,28.336058,40.920475
2;851543.424066,37573048.52077,28.356104,40.956617,851566.63657,37573674.375121,28.356041,40.956896;844411.639995,37552678.650111,28.336059,40.92048,844415.126594,37552795.121503,28.33605,40.920534
0;851590.463099,37575611.375365,28.357151,40.958825,851590.463099,37575611.375365,28.357151,40.958825;844418.927986,37553161.451598,28.336286,40.920917,844418.927986,37553161.451598,28.336286,40.920917
2;851590.640182,37575615.901184,28.357153,40.958829,851594.394802,37576511.654403,28.357655,40.959691;844419.093644,37553163.211193,28.336287,40.920918,844421.02069,37553328.575333,28.336408,40.921097
1;851594.489722,37576540.969952,28.357668,40.959716,851601.610302,37576587.473645,28.357682,40.959756;844421.086186,37553336.207368,28.336413,40.921105,844424.968388,37553348.182737,28.336417,40.921117
1;851603.950422,37576597.970559,28.357687,40.959768,851603.950422,37576597.970559,28.357687,40.959768;844425.563247,37553351.542938,28.336418,40.92112,844425.563247,37553351.542938,28.336418,40.92112
1;877999.646154,41642507.844774,28.454076,43.181619,878005.306605,41642595.398187,28.454129,43.18172;962262.829473,38955352.696255,28.865548,42.21187,962264.706422,38955389.504374,28.86557,42.21191
0;878007.237735,41643081.831768,28.45441,43.182203,878007.237735,41643081.831768,28.45441,43.182203;962265.480285,38955515.485953,28.865649,42.21204,962265.480285,38955515.485953,28.865649,42.21204
1;878008.135958,41643125.372795,28.454431,43.182244,878008.249394,41643154.096078,28.454439,43.182265;962265.726791,38955530.785082,28.865658,42.212056,962265.91289,38955553.72543,28.86566,42.212069
2;878008.816728,41643213.474406,28.454458,43.182314,878031.841076,41644760.171605,28.454891,43.1835;962266.035167,38955573.299596,28.865668,42.212087,962274.763436,38956093.225208,28.865848,42.212525
2;878033.857508,41644869.795513,28.454938,43.183594,878068.491753,41645361.707108,28.455212,43.184113;962275.561534,38956134.624722,28.865869,42.212563,962288.757524,38956305.022938,28.865975,42.212756
